Time,price,volume,label
2020-03-28 01:00:00 UTC,6312.590334,12079163.9,6295.159703
2020-03-28 02:00:00 UTC,6295.159703,10850725.74,6191.574896
2020-03-28 03:00:00 UTC,6191.574896,41723341.34,6182.703221
2020-03-28 04:00:00 UTC,6182.703221,15825292.73,6204.708027
2020-03-28 05:00:00 UTC,6204.708027,8751994.164,6186.709077
2020-03-28 06:00:00 UTC,6186.709077,7290959.138,6223.651097
2020-03-28 07:00:00 UTC,6223.651097,6983797.22,6279.118434
2020-03-28 08:00:00 UTC,6279.118434,17208949.73,6312.213185
2020-03-28 09:00:00 UTC,6312.213185,10540122.15,6293.254361
2020-03-28 10:00:00 UTC,6293.254361,7383347.587,6311.942826
2020-03-28 11:00:00 UTC,6311.942826,12849374.01,6277.964273
2020-03-28 12:00:00 UTC,6277.964273,9126408.699,6252.160878
2020-03-28 13:00:00 UTC,6252.160878,12484754.68,6281.830359
2020-03-28 14:00:00 UTC,6281.830359,6637842.142,6285.513283
2020-03-28 15:00:00 UTC,6285.513283,7576915.718,6267.799963
2020-03-28 16:00:00 UTC,6267.799963,8021920.73,6171.402497
2020-03-28 17:00:00 UTC,6171.402497,41794383.49,6218.787354
2020-03-28 18:00:00 UTC,6218.787354,32218686.78,6247.785663
2020-03-28 19:00:00 UTC,6247.785663,7670717.134,6304.465437
2020-03-28 20:00:00 UTC,6304.465437,14703909.8,6261.409491
2020-03-28 21:00:00 UTC,6261.409491,7718219.506,6258.071468
2020-03-28 22:00:00 UTC,6258.071468,6318772.743,6262.330698
2020-03-28 23:00:00 UTC,6262.330698,6619082.929,6267.842442
2020-03-29 00:00:00 UTC,6267.842442,11985219.19,6247.057869
2020-03-29 01:00:00 UTC,6247.057869,5321684.527,6261.529889
2020-03-29 02:00:00 UTC,6261.529889,4621280.259,6246.503971
2020-03-29 03:00:00 UTC,6246.503971,5201742.494,6248.227
2020-03-29 04:00:00 UTC,6248.227,2732257.911,6224.27582
2020-03-29 05:00:00 UTC,6224.27582,7550052.416,6196.825462
2020-03-29 06:00:00 UTC,6196.825462,5275310.007,6185.370528
2020-03-29 07:00:00 UTC,6185.370528,11824945.81,6151.653729
2020-03-29 08:00:00 UTC,6151.653729,18411907.35,6153.290323
2020-03-29 09:00:00 UTC,6153.290323,5830500.05,6169.423146
2020-03-29 10:00:00 UTC,6169.423146,13529631.11,6197.961934
2020-03-29 11:00:00 UTC,6197.961934,9367132.104,6148.127671
2020-03-29 12:00:00 UTC,6148.127671,14083323.41,6158.501523
2020-03-29 13:00:00 UTC,6158.501523,7744150.502,6173.617389
2020-03-29 14:00:00 UTC,6173.617389,4565017.72,6171.040419
2020-03-29 15:00:00 UTC,6171.040419,6816031.765,6147.989221
2020-03-29 16:00:00 UTC,6147.989221,15602274.3,6133.387454
2020-03-29 17:00:00 UTC,6133.387454,8407534.386,6130.721957
2020-03-29 18:00:00 UTC,6130.721957,9479619.574,6012.079182
2020-03-29 19:00:00 UTC,6012.079182,63105772.26,5956.968506
2020-03-29 20:00:00 UTC,5956.968506,24870070.8,5961.925478
2020-03-29 21:00:00 UTC,5961.925478,11014524.79,5956.879257
2020-03-29 22:00:00 UTC,5956.879257,11753735.57,5948.752348
2020-03-29 23:00:00 UTC,5948.752348,9906642.303,5931.751291
2020-03-30 00:00:00 UTC,5931.751291,13450803.24,5966.005248
2020-03-30 01:00:00 UTC,5966.005248,12616728.67,6034.756844
2020-03-30 02:00:00 UTC,6034.756844,17838089.76,6037.397405
2020-03-30 03:00:00 UTC,6037.397405,5946642.653,6066.094755
2020-03-30 04:00:00 UTC,6066.094755,7880315.482,6212.040366
2020-03-30 05:00:00 UTC,6212.040366,33775504.21,6254.971258
2020-03-30 06:00:00 UTC,6254.971258,20787744.21,6322.402329
2020-03-30 07:00:00 UTC,6322.402329,30934703.22,6316.812233
2020-03-30 08:00:00 UTC,6316.812233,11901730.2,6317.106652
2020-03-30 09:00:00 UTC,6317.106652,8768203.384,6330.441366
2020-03-30 10:00:00 UTC,6330.441366,9124502.142,6401.059703
2020-03-30 11:00:00 UTC,6401.059703,29039323.74,6385.750986
2020-03-30 12:00:00 UTC,6385.750986,13696112.01,6374.569286
2020-03-30 13:00:00 UTC,6374.569286,10869130.44,6362.445219
2020-03-30 14:00:00 UTC,6362.445219,17276799.68,6422.357271
